"","x"
"1250",0.152682682851224
"1251",0.152682682851224
"1252",0.152682682851224
"1253",0.152637848704655
"1254",0.152637848704655
"1255",0.152503267180731
"1256",0.152503267180731
"1257",0.152379796366761
"1258",0.152379796366761
"1259",0.152334873076763
"1260",0.152334873076763
"1261",0.152334873076762
"1262",0.152334873076762
"1263",0.152312406463105
"1264",0.152312406463105
"1265",0.15230117191347
"1266",0.15230117191347
"1267",0.152278700327673
"1268",0.152278700327673
"1269",0.152267463291143
"1270",0.152267463291143
"1271",0.152222506849865
"1272",0.152222506849865
"1273",0.15203129366496
"1274",0.15203129366496
"1275",0.151997525191512
"1276",0.151997525191512
"1277",0.151659426918921
"1278",0.151659426918921
"1279",0.15164814399461
"1280",0.15164814399461
"1281",0.151523976376639
"1282",0.151523976376639
"1283",0.151512683365528
"1284",0.151512683365528
"1285",0.151467502901315
"1286",0.151467502901315
"1287",0.151365797549741
"1288",0.151365797549741
"1289",0.151241398128447
"1290",0.151241398128447
"1291",0.151241398128447
"1292",0.151241398128447
"1293",0.151173500752128
"1294",0.151173500752128
"1295",0.151139540625731
"1296",0.151139540625731
"1297",0.15113954062573
"1298",0.15113954062573
"1299",0.150856242268646
"1300",0.150856242268646
"1301",0.150856242268645
"1302",0.150856242268645
"1303",0.150833555413525
"1304",0.150833555413525
"1305",0.150822210706246
"1306",0.150822210706246
"1307",0.150583774420225
"1308",0.150583774420225
"1309",0.150583774420225
"1310",0.150583774420225
"1311",0.150470100534907
"1312",0.150470100534907
"1313",0.150470100534906
"1314",0.150470100534906
"1315",0.150390477691992
"1316",0.150390477691992
"1317",0.150333578413465
"1318",0.150333578413465
"1319",0.150288043480294
"1320",0.150288043480294
"1321",0.150288043480294
"1322",0.150288043480294
"1323",0.150219715200572
"1324",0.150219715200572
"1325",0.150048758373592
"1326",0.150048758373592
"1327",0.150014543629475
"1328",0.150014543629475
"1329",0.149671966010309
"1330",0.149671966010309
"1331",0.149671966010308
"1332",0.149671966010308
"1333",0.14950038282194
"1334",0.14950038282194
"1335",0.1494889369403
"1336",0.1494889369403
"1337",0.149454594035928
"1338",0.149454594035928
"1339",0.149179566180054
"1340",0.149179566180054
"1341",0.149076299921813
"1342",0.149076299921813
"1343",0.149064821477144
"1344",0.149064821477144
"1345",0.148984447602605
"1346",0.148984447602605
"1347",0.148938500200555
"1348",0.148938500200555
"1349",0.148570409430313
"1350",0.148570409430313
"1351",0.148201404428537
"1352",0.148201404428537
"1353",0.148166763093124
"1354",0.148166763093124
"1355",0.148028116684319
"1356",0.148028116684319
"1357",0.147924046597622
"1358",0.147924046597622
"1359",0.147912478734724
"1360",0.147912478734724
"1361",0.147831478349135
"1362",0.147831478349135
"1363",0.147819903242172
"1364",0.147819903242172
"1365",0.147785172481641
"1366",0.147785172481641
"1367",0.147611396104582
"1368",0.147611396104582
"1369",0.147495431442088
"1370",0.147495431442088
"1371",0.147483829960853
"1372",0.147483829960853
"1373",0.147460624260142
"1374",0.147460624260142
"1375",0.147437414907002
"1376",0.147437414907002
"1377",0.147390985236537
"1378",0.147390985236537
"1379",0.147286464964389
"1380",0.147286464964389
"1381",0.14721674355695
"1382",0.14721674355695
"1383",0.147123730283689
"1384",0.147123730283689
"1385",0.147123730283689
"1386",0.147123730283689
"1387",0.147088835142204
"1388",0.147088835142204
"1389",0.14706556711467
"1390",0.14706556711467
"1391",0.146960815401483
"1392",0.146960815401483
"1393",0.146937527101614
"1394",0.146937527101614
"1395",0.146739427327906
"1396",0.146739427327906
"1397",0.146669445878574
"1398",0.146669445878574
"1399",0.146657779057104
"1400",0.146657779057104
"1401",0.146587758628641
"1402",0.146587758628641
"1403",0.14654105975564
"1404",0.14654105975564
"1405",0.146365806282826
"1406",0.146365806282826
"1407",0.146342423295812
"1408",0.146342423295812
"1409",0.146248853961888
"1410",0.146248853961888
"1411",0.146225452272968
"1412",0.146225452272968
"1413",0.146202046838281
"1414",0.146202046838281
"1415",0.145909162120006
"1416",0.145909162120006
"1417",0.145897434501765
"1418",0.145897434501765
"1419",0.145873976436736
"1420",0.145873976436736
"1421",0.145850514598798
"1422",0.145850514598798
"1423",0.145838782264419
"1424",0.145838782264419
"1425",0.145791843485519
"1426",0.145791843485519
"1427",0.145744889589459
"1428",0.145744889589459
"1429",0.145615688308031
"1430",0.145615688308031
"1431",0.145545166540246
"1432",0.145545166540246
"1433",0.145545166540245
"1434",0.145545166540245
"1435",0.145486372287578
"1436",0.145486372287578
"1437",0.145474610585608
"1438",0.145474610585608
"1439",0.145415787805885
"1440",0.145415787805885
"1441",0.145286293858658
"1442",0.145286293858658
"1443",0.145262737102304
"1444",0.145262737102304
"1445",0.145250957291467
"1446",0.145250957291467
"1447",0.145215612125523
"1448",0.145215612125523
"1449",0.145203828491624
"1450",0.145203828491624
"1451",0.145062350223059
"1452",0.145062350223059
"1453",0.144944346176665
"1454",0.144944346176665
"1455",0.144908926224316
"1456",0.144908926224316
"1457",0.144885308112151
"1458",0.144885308112151
"1459",0.144802614383144
"1460",0.144802614383144
"1461",0.144755339613884
"1462",0.144755339613884
"1463",0.144708049400399
"1464",0.144708049400399
"1465",0.144032476783633
"1466",0.144032476783633
"1467",0.143984949154296
"1468",0.143984949154296
"1469",0.14392551754688
"1470",0.14392551754688
"1471",0.143782781461306
"1472",0.143782781461306
"1473",0.143663726392898
"1474",0.143663726392898
"1475",0.143556492412578
"1476",0.143556492412578
"1477",0.143544572580914
"1478",0.143544572580914
"1479",0.143508807145555
"1480",0.143508807145555
"1481",0.143425319779253
"1482",0.143425319779253
"1483",0.143389524598849
"1484",0.143389524598849
"1485",0.143377590886157
"1486",0.143377590886157
"1487",0.143365656180107
"1488",0.143365656180107
"1489",0.143090883202052
"1490",0.143090883202052
"1491",0.143066964959812
"1492",0.143066964959812
"1493",0.1430430427182
"1494",0.1430430427182
"1495",0.143043042718199
"1496",0.143043042718199
"1497",0.142887450524277
"1498",0.142887450524277
"1499",0.142863498223291
"1500",0.142863498223291
"1501",0.142791617213346
"1502",0.142791617213346
"1503",0.142695719541539
"1504",0.142695719541539
"1505",0.14259975737901
"1506",0.14259975737901
"1507",0.14252774335672
"1508",0.14252774335672
"1509",0.142347548910666
"1510",0.142347548910666
"1511",0.142347548910666
"1512",0.142347548910666
"1513",0.14225135187389
"1514",0.14225135187389
"1515",0.14225135187389
"1516",0.14225135187389
"1517",0.142131014019788
"1518",0.142131014019788
"1519",0.142022622771876
"1520",0.142022622771876
"1521",0.141817657718589
"1522",0.141817657718589
"1523",0.141672797969121
"1524",0.141672797969121
"1525",0.141612396006039
"1526",0.141612396006039
"1527",0.141588228005862
"1528",0.141588228005862
"1529",0.141346320725116
"1530",0.141346320725116
"1531",0.141297889570456
"1532",0.141297889570456
"1533",0.14116461821945
"1534",0.14116461821945
"1535",0.14116461821945
"1536",0.14116461821945
"1537",0.141067614519131
"1538",0.141067614519131
"1539",0.141031220930052
"1540",0.141031220930052
"1541",0.141019087646514
"1542",0.141019087646514
"1543",0.140970544069295
"1544",0.140970544069295
"1545",0.140958405562873
"1546",0.140958405562873
"1547",0.1409341254136
"1548",0.1409341254136
"1549",0.140861259854874
"1550",0.140861259854874
"1551",0.140642436673008
"1552",0.140642436673008
"1553",0.140605933033511
"1554",0.140605933033511
"1555",0.14031356203678
"1556",0.14031356203678
"1557",0.140264774287725
"1558",0.140264774287725
"1559",0.140252574698723
"1560",0.140252574698723
"1561",0.140240374048472
"1562",0.140240374048472
"1563",0.140191560829434
"1564",0.140191560829434
"1565",0.140020580553982
"1566",0.140020580553982
"1567",0.139751474620593
"1568",0.139751474620593
"1569",0.139702490576109
"1570",0.139702490576109
"1571",0.139518647240014
"1572",0.139518647240014
"1573",0.139359120171341
"1574",0.139359120171341
"1575",0.13930999816764
"1576",0.13930999816764
"1577",0.139014901635374
"1578",0.139014901635374
"1579",0.138928713742456
"1580",0.138928713742456
"1581",0.138793167490736
"1582",0.138793167490736
"1583",0.138620462389189
"1584",0.138620462389189
"1585",0.138385732147667
"1586",0.138385732147667
"1587",0.138361000535969
"1588",0.138361000535969
"1589",0.138323894827386
"1590",0.138323894827386
"1591",0.138138216778461
"1592",0.138138216778461
"1593",0.1379894944492
"1594",0.1379894944492
"1595",0.1379770936858
"1596",0.1379770936858
"1597",0.137902665687746
"1598",0.137902665687746
"1599",0.137766109924627
"1600",0.137766109924627
"1601",0.137629418671091
"1602",0.137629418671091
"1603",0.137455251389766
"1604",0.137455251389766
"1605",0.137442802424347
"1606",0.137442802424347
"1607",0.137218527916885
"1608",0.137218527916885
"1609",0.137218527916884
"1610",0.137218527916884
"1611",0.137168639339371
"1612",0.137168639339371
"1613",0.137068807710906
"1614",0.137068807710906
"1615",0.136856423704091
"1616",0.136856423704091
"1617",0.136606137423474
"1618",0.136606137423474
"1619",0.136405577744868
"1620",0.136405577744868
"1621",0.136317740097728
"1622",0.136317740097728
"1623",0.13625496425277
"1624",0.13625496425277
"1625",0.136179595040263
"1626",0.136179595040263
"1627",0.135953236705672
"1628",0.135953236705672
"1629",0.135928062511084
"1630",0.135928062511084
"1631",0.135890292474924
"1632",0.135890292474924
"1633",0.135827319074965
"1634",0.135827319074965
"1635",0.135499385613315
"1636",0.135499385613315
"1637",0.135448863842129
"1638",0.135448863842129
"1639",0.135448863842128
"1640",0.135448863842128
"1641",0.135335120899317
"1642",0.135335120899317
"1643",0.135297185335601
"1644",0.135297185335601
"1645",0.135044009243
"1646",0.135044009243
"1647",0.134917243037231
"1648",0.134917243037231
"1649",0.13458709211236
"1650",0.13458709211236
"1651",0.134548945644936
"1652",0.134548945644936
"1653",0.134536227752224
"1654",0.134536227752224
"1655",0.134498066858604
"1656",0.134498066858604
"1657",0.134434441297137
"1658",0.134434441297137
"1659",0.134421712570952
"1660",0.134421712570952
"1661",0.134421712570952
"1662",0.134421712570952
"1663",0.134396251501955
"1664",0.134396251501955
"1665",0.134396251501954
"1666",0.134396251501954
"1667",0.134396251501954
"1668",0.134396251501954
"1669",0.134370785608499
"1670",0.134370785608499
"1671",0.134332577716458
"1672",0.134332577716458
"1673",0.134307099749854
"1674",0.134307099749854
"1675",0.134243383678262
"1676",0.134243383678262
"1677",0.134217888780363
"1678",0.134217888780363
"1679",0.134179637350683
"1680",0.134179637350683
"1681",0.134128618475321
"1682",0.134128618475321
"1683",0.133770941522667
"1684",0.133770941522667
"1685",0.133758149656367
"1686",0.133758149656367
"1687",0.133719766715315
"1688",0.133719766715315
"1689",0.133476418439556
"1690",0.133476418439556
"1691",0.133450777018045
"1692",0.133450777018045
"1693",0.133412305645406
"1694",0.133412305645406
"1695",0.133399479389005
"1696",0.133399479389005
"1697",0.133322495937722
"1698",0.133322495937722
"1699",0.133219782135158
"1700",0.133219782135158
"1701",0.133219782135157
"1702",0.133219782135157
"1703",0.132962650488121
"1704",0.132962650488121
"1705",0.132924037840149
"1706",0.132924037840149
"1707",0.132833898012405
"1708",0.132833898012405
"1709",0.132782362065553
"1710",0.132782362065553
"1711",0.132705020619092
"1712",0.132705020619092
"1713",0.132705020619092
"1714",0.132705020619092
"1715",0.132588923859511
"1716",0.132588923859511
"1717",0.132524381712933
"1718",0.132524381712933
"1719",0.132511469511244
"1720",0.132511469511244
"1721",0.13249855605124
"1722",0.13249855605124
"1723",0.132485641332554
"1724",0.132485641332554
"1725",0.132408126567459
"1726",0.132408126567459
"1727",0.132291769259519
"1728",0.132291769259519
"1729",0.132123516684429
"1730",0.132123516684429
"1731",0.132071703538639
"1732",0.132071703538639
"1733",0.131968016218601
"1734",0.131968016218601
"1735",0.131812332307283
"1736",0.131812332307283
"1737",0.131708440797698
"1738",0.131708440797698
"1739",0.131578461055389
"1740",0.131578461055389
"1741",0.131422315674762
"1742",0.131422315674762
"1743",0.131409295184744
"1744",0.131409295184744
"1745",0.131239911262535
"1746",0.131239911262535
"1747",0.131161660289904
"1748",0.131161660289904
"1749",0.131096415466542
"1750",0.131096415466542
"1751",0.131044196219114
"1752",0.131044196219114
"1753",0.13086126475621
"1754",0.13086126475621
"1755",0.130808951636087
"1756",0.130808951636087
"1757",0.13074353080097
"1758",0.13074353080097
"1759",0.13074353080097
"1760",0.13074353080097
"1761",0.130717353299296
"1762",0.130717353299296
"1763",0.130691170554256
"1764",0.130691170554256
"1765",0.130599489609578
"1766",0.130599489609578
"1767",0.130586387077355
"1768",0.130586387077355
"1769",0.130297798023884
"1770",0.130297798023884
"1771",0.130271530954163
"1772",0.130271530954163
"1773",0.130166409669379
"1774",0.130166409669379
"1775",0.130113817178477
"1776",0.130113817178477
"1777",0.129929575815652
"1778",0.129929575815652
"1779",0.12978463126123
"1780",0.12978463126123
"1781",0.129414948956355
"1782",0.129414948956355
"1783",0.129401726483885
"1784",0.129401726483885
"1785",0.129388502660185
"1786",0.129388502660185
"1787",0.129375277484838
"1788",0.129375277484838
"1789",0.129229711228715
"1790",0.129229711228715
"1791",0.129176737374787
"1792",0.129176737374787
"1793",0.129070724441562
"1794",0.129070724441562
"1795",0.129044207600102
"1796",0.129044207600102
"1797",0.128645799092584
"1798",0.128645799092584
"1799",0.128379506529886
"1800",0.128379506529886
"1801",0.128085945274309
"1802",0.128085945274309
"1803",0.128085945274309
"1804",0.128085945274309
"1805",0.127872022878201
"1806",0.127872022878201
"1807",0.127872022878201
"1808",0.127872022878201
"1809",0.127791709655867
"1810",0.127791709655867
"1811",0.127671145093473
"1812",0.127671145093473
"1813",0.12765774200225
"1814",0.12765774200225
"1815",0.127617524282585
"1816",0.127617524282585
"1817",0.12760411555922
"1818",0.12760411555922
"1819",0.127590705426708
"1820",0.127590705426708
"1821",0.127362517143268
"1822",0.127362517143268
"1823",0.127254992837784
"1824",0.127254992837784
"1825",0.127174289948679
"1826",0.127174289948679
"1827",0.126945353147466
"1828",0.126945353147466
"1829",0.126621443574775
"1830",0.126621443574775
"1831",0.126540336631313
"1832",0.126540336631313
"1833",0.126540336631313
"1834",0.126540336631313
"1835",0.126540336631313
"1836",0.126540336631313
"1837",0.126499763658551
"1838",0.126499763658551
"1839",0.126486236442166
"1840",0.126486236442166
"1841",0.126486236442166
"1842",0.126486236442166
"1843",0.126486236442166
"1844",0.126486236442166
"1845",0.126459177668417
"1846",0.126459177668417
"1847",0.126418578648375
"1848",0.126418578648375
"1849",0.126147584599004
"1850",0.126147584599004
"1851",0.126134019613256
"1852",0.126134019613256
"1853",0.126066172790203
"1854",0.126066172790203
"1855",0.125971125847989
"1856",0.125971125847989
"1857",0.125916781097467
"1858",0.125916781097467
"1859",0.125903191244629
"1860",0.125903191244629
"1861",0.12575360593462
"1862",0.12575360593462
"1863",0.125617464716908
"1864",0.125617464716908
"1865",0.125508445416946
"1866",0.125508445416946
"1867",0.12524914426866
"1868",0.12524914426866
"1869",0.125235481967635
"1870",0.125235481967635
"1871",0.125126129856002
"1872",0.125126129856002
"1873",0.125112454121783
"1874",0.125112454121783
"1875",0.124893438716873
"1876",0.124893438716873
"1877",0.124756358839416
"1878",0.124756358839416
"1879",0.124632858041443
"1880",0.124632858041443
"1881",0.124591663904458
"1882",0.124591663904458
"1883",0.12455045614282
"1884",0.12455045614282
"1885",0.12448174622633
"1886",0.12448174622633
"1887",0.124371731404815
"1888",0.124371731404815
"1889",0.124371731404815
"1890",0.124371731404815
"1891",0.124302922696143
"1892",0.124302922696143
"1893",0.124220301934143
"1894",0.124220301934143
"1895",0.124206526463966
"1896",0.124206526463966
"1897",0.124110055360896
"1898",0.124110055360896
"1899",0.12402730612043
"1900",0.12402730612043
"1901",0.123985910789871
"1902",0.123985910789871
"1903",0.123972109274741
"1904",0.123972109274741
"1905",0.123778726479592
"1906",0.123778726479592
"1907",0.123668086255042
"1908",0.123668086255042
"1909",0.123640410729071
"1910",0.123640410729071
"1911",0.123612729006854
"1912",0.123612729006854
"1913",0.123571194796462
"1914",0.123571194796462
"1915",0.123474227306211
"1916",0.123474227306211
"1917",0.123155082284315
"1918",0.123155082284315
"1919",0.122974329596478
"1920",0.122974329596478
"1921",0.122779375265492
"1922",0.122779375265492
"1923",0.122737559049737
"1924",0.122737559049737
"1925",0.122625979427536
"1926",0.122625979427536
"1927",0.122542228037395
"1928",0.122542228037395
"1929",0.122472391462487
"1930",0.122472391462487
"1931",0.12245841936827
"1932",0.12245841936827
"1933",0.122444445679702
"1934",0.122444445679702
"1935",0.122262642393563
"1936",0.122262642393563
"1937",0.122206648508147
"1938",0.122206648508147
"1939",0.122024490930471
"1940",0.122024490930471
"1941",0.121785873764673
"1942",0.121785873764673
"1943",0.121743716304079
"1944",0.121743716304079
"1945",0.121729660572773
"1946",0.121729660572773
"1947",0.121546788153408
"1948",0.121546788153408
"1949",0.12150454773922
"1950",0.12150454773922
"1951",0.121363640179653
"1952",0.121363640179653
"1953",0.121293125014685
"1954",0.121293125014685
"1955",0.12086917011736
"1956",0.12086917011736
"1957",0.120826692811491
"1958",0.120826692811491
"1959",0.120684993814915
"1960",0.120684993814915
"1961",0.120656634046267
"1962",0.120656634046267
"1963",0.120571514717122
"1964",0.120571514717122
"1965",0.120557322319366
"1966",0.120557322319366
"1967",0.120429515474924
"1968",0.120429515474924
"1969",0.120358453029676
"1970",0.120358453029676
"1971",0.120315795416063
"1972",0.120315795416063
"1973",0.120287348602705
"1974",0.120287348602705
"1975",0.120145013505398
"1976",0.120145013505398
"1977",0.119959725397565
"1978",0.119959725397565
"1979",0.119916925946099
"1980",0.119916925946099
"1981",0.119659807762594
"1982",0.119659807762594
"1983",0.119616900999333
"1984",0.119616900999333
"1985",0.119488088265708
"1986",0.119488088265708
"1987",0.119316121630759
"1988",0.119316121630759
"1989",0.119287436422595
"1990",0.119287436422595
"1991",0.119172626543807
"1992",0.119172626543807
"1993",0.119129544313125
"1994",0.119129544313125
"1995",0.11911518010685
"1996",0.11911518010685
"1997",0.11888511677261
"1998",0.11888511677261
"1999",0.118841930314768
"2000",0.118841930314768
"2001",0.118784323946714
"2002",0.118784323946714
"2003",0.118755510283719
"2004",0.118755510283719
"2005",0.118755510283719
"2006",0.118755510283719
"2007",0.118712276676213
"2008",0.118712276676213
"2009",0.118640185653182
"2010",0.118640185653182
"2011",0.11859691000496
"2012",0.11859691000496
"2013",0.118423649269633
"2014",0.118423649269633
"2015",0.118250134672015
"2016",0.118250134672015
"2017",0.118177761732576
"2018",0.118177761732576
"2019",0.117974881305313
"2020",0.117974881305313
"2021",0.11769898422695
"2022",0.11769898422695
"2023",0.11769898422695
"2024",0.11769898422695
"2025",0.117553515151184
"2026",0.117553515151184
"2027",0.117495277092048
"2028",0.117495277092048
"2029",0.117466147234877
"2030",0.117466147234877
"2031",0.117451579597041
"2032",0.117451579597041
"2033",0.117320389457884
"2034",0.117320389457884
"2035",0.11724744261911
"2036",0.11724744261911
"2037",0.117101412617718
"2038",0.117101412617718
"2039",0.117086799600551
"2040",0.117086799600551
"2041",0.117042949602283
"2042",0.117042949602283
"2043",0.116896664143791
"2044",0.116896664143791
"2045",0.116486087537134
"2046",0.116486087537134
"2047",0.116427315541699
"2048",0.116427315541699
"2049",0.116368513863432
"2050",0.116368513863432
"2051",0.11635380880065
"2052",0.11635380880065
"2053",0.116339101879173
"2054",0.116339101879173
"2055",0.116029825917194
"2056",0.116029825917194
"2057",0.115985576315668
"2058",0.115985576315668
"2059",0.115897026428998
"2060",0.115897026428998
"2061",0.115675355152251
"2062",0.115675355152251
"2063",0.115512525855759
"2064",0.115512525855759
"2065",0.11540878759877
"2066",0.11540878759877
"2067",0.115393960234722
"2068",0.115393960234722
"2069",0.115349466706854
"2070",0.115349466706854
"2071",0.115290115292219
"2072",0.115290115292219
"2073",0.115290115292219
"2074",0.115290115292219
"2075",0.115290115292219
"2076",0.115290115292219
"2077",0.114992898723271
"2078",0.114992898723271
"2079",0.114963134804377
"2080",0.114963134804377
"2081",0.114709829682698
"2082",0.114709829682698
"2083",0.114455963967012
"2084",0.114455963967012
"2085",0.114216516081379
"2086",0.114216516081379
"2087",0.114141585602881
"2088",0.114141585602881
"2089",0.113946535757726
"2090",0.113946535757726
"2091",0.113856400052843
"2092",0.113856400052843
"2093",0.113781232420662
"2094",0.113781232420662
"2095",0.113751151459814
"2096",0.113751151459814
"2097",0.113464984587699
"2098",0.113464984587699
"2099",0.113344277123116
"2100",0.113344277123116
"2101",0.113329179650239
"2102",0.113329179650239
"2103",0.113329179650238
"2104",0.113329179650238
"2105",0.11325366209694
"2106",0.11325366209694
"2107",0.113162974510986
"2108",0.113162974510986
"2109",0.112966234988252
"2110",0.112966234988252
"2111",0.112829829744312
"2112",0.112829829744312
"2113",0.112693259393984
"2114",0.112693259393984
"2115",0.112662887945004
"2116",0.112662887945004
"2117",0.112647699149796
"2118",0.112647699149796
"2119",0.112541320185892
"2120",0.112541320185892
"2121",0.112389175570992
"2122",0.112389175570992
"2123",0.112145314853886
"2124",0.112145314853886
"2125",0.112084266773775
"2126",0.112084266773775
"2127",0.111809137925455
"2128",0.111809137925455
"2129",0.11171727773912
"2130",0.11171727773912
"2131",0.111226075457779
"2132",0.111226075457779
"2133",0.111149129011034
"2134",0.111149129011034
"2135",0.111087533479005
"2136",0.111087533479005
"2137",0.111056722901937
"2138",0.111056722901937
"2139",0.110995076090136
"2140",0.110995076090136
"2141",0.110763594970418
"2142",0.110763594970418
"2143",0.110670866955026
"2144",0.110670866955026
"2145",0.110485177450143
"2146",0.110485177450143
"2147",0.110485177450143
"2148",0.110485177450143
"2149",0.110485177450143
"2150",0.110485177450143
"2151",0.110268144480039
"2152",0.110268144480039
"2153",0.110143933632977
"2154",0.110143933632977
"2155",0.10995735427773
"2156",0.10995735427773
"2157",0.109941791705396
"2158",0.109941791705396
"2159",0.109770457789747
"2160",0.109770457789747
"2161",0.109645683145511
"2162",0.109645683145511
"2163",0.109598856031205
"2164",0.109598856031205
"2165",0.109536388738566
"2166",0.109536388738566
"2167",0.109505141729304
"2168",0.109505141729304
"2169",0.10941134715815
"2170",0.10941134715815
"2171",0.109364419707071
"2172",0.109364419707071
"2173",0.109286162509424
"2174",0.109286162509424
"2175",0.109207849233506
"2176",0.109207849233506
"2177",0.109019667848607
"2178",0.109019667848607
"2179",0.108988272695228
"2180",0.108988272695228
"2181",0.108815437439122
"2182",0.108815437439122
"2183",0.108815437439122
"2184",0.108815437439122
"2185",0.108783983344683
"2186",0.108783983344683
"2187",0.10873678514302
"2188",0.10873678514302
"2189",0.108642327225836
"2190",0.108642327225836
"2191",0.108532022419589
"2192",0.108532022419589
"2193",0.108311075801912
"2194",0.108311075801912
"2195",0.108168800372736
"2196",0.108168800372736
"2197",0.107994653636441
"2198",0.107994653636441
"2199",0.107899546041034
"2200",0.107899546041034
"2201",0.107883686623583
"2202",0.107883686623583
"2203",0.107597817379881
"2204",0.107597817379881
"2205",0.107581913482465
"2206",0.107581913482465
"2207",0.107151615977906
"2208",0.107151615977906
"2209",0.107071741486017
"2210",0.107071741486017
"2211",0.106639385421038
"2212",0.106639385421038
"2213",0.106527006662242
"2214",0.106527006662242
"2215",0.106494876664026
"2216",0.106494876664026
"2217",0.106478808029206
"2218",0.106478808029206
"2219",0.106478808029205
"2220",0.106478808029205
"2221",0.106478808029205
"2222",0.106478808029205
"2223",0.105720827324307
"2224",0.105720827324307
"2225",0.105704641022853
"2226",0.105704641022853
"2227",0.105607471116283
"2228",0.105607471116283
"2229",0.105575061273225
"2230",0.105575061273225
"2231",0.105493993103954
"2232",0.105493993103954
"2233",0.10547777199321
"2234",0.10547777199321
"2235",0.105380392893829
"2236",0.105380392893829
"2237",0.105022563701397
"2238",0.105022563701397
"2239",0.105006269765421
"2240",0.105006269765421
"2241",0.10487582714393
"2242",0.10487582714393
"2243",0.104826869313294
"2244",0.104826869313294
"2245",0.104696203174239
"2246",0.104696203174239
"2247",0.104549008564457
"2248",0.104549008564457
"2249",0.104237581806486
"2250",0.104237581806486
"2251",0.104204745900236
"2252",0.104204745900236
"2253",0.104023963143647
"2254",0.104023963143647
"2255",0.103875815957422
"2256",0.103875815957422
"2257",0.103413556377211
"2258",0.103413556377211
"2259",0.103380458742701
"2260",0.103380458742701
"2261",0.103264533482179
"2262",0.103264533482179
"2263",0.10324796210544
"2264",0.10324796210544
"2265",0.103131887912357
"2266",0.103131887912357
"2267",0.102932599053844
"2268",0.102932599053844
"2269",0.102915974229533
"2270",0.102915974229533
"2271",0.102882716521691
"2272",0.102882716521691
"2273",0.102198548462744
"2274",0.102198548462744
"2275",0.102131554979004
"2276",0.102131554979004
"2277",0.101795926220634
"2278",0.101795926220634
"2279",0.101795926220634
"2280",0.101795926220634
"2281",0.101526624356702
"2282",0.101526624356702
"2283",0.101476050692614
"2284",0.101476050692614
"2285",0.101070550366538
"2286",0.101070550366538
"2287",0.101036685212173
"2288",0.101036685212173
"2289",0.101036685212173
"2290",0.101036685212173
"2291",0.100901110934115
"2292",0.100901110934115
"2293",0.100850223592423
"2294",0.100850223592423
"2295",0.100782333834751
"2296",0.100782333834751
"2297",0.100374031006054
"2298",0.100374031006054
"2299",0.100374031006054
"2300",0.100374031006054
"2301",0.100356982338244
"2302",0.100356982338244
"2303",0.100066710577609
"2304",0.100066710577609
"2305",0.100066710577609
"2306",0.100066710577609
"2307",0.100066710577609
"2308",0.100066710577609
"2309",0.100049609541754
"2310",0.100049609541754
"2311",0.099792742341179
"2312",0.099792742341179
"2313",0.0996726444387503
"2314",0.0996726444387503
"2315",0.0996211295876366
"2316",0.0996211295876366
"2317",0.0994836262376461
"2318",0.0994836262376461
"2319",0.0994836262376461
"2320",0.0994836262376461
"2321",0.0994492206940829
"2322",0.0994492206940829
"2323",0.0986198867932343
"2324",0.0986198867932343
"2325",0.0984288469458443
"2326",0.0984288469458443
"2327",0.0981154339362935
"2328",0.0981154339362935
"2329",0.0978709743866301
"2330",0.0978709743866301
"2331",0.0974680312255203
"2332",0.0974680312255203
"2333",0.0974504741631018
"2334",0.0974504741631018
"2335",0.097327486046101
"2336",0.097327486046101
"2337",0.0972923180283147
"2338",0.0972923180283147
"2339",0.097257137293833
"2340",0.097257137293833
"2341",0.0969575856566975
"2342",0.0969575856566975
"2343",0.0966925047296399
"2344",0.0966925047296399
"2345",0.0962668570075724
"2346",0.0962668570075724
"2347",0.0958393188902204
"2348",0.0958393188902204
"2349",0.0958036045909031
"2350",0.0958036045909031
"2351",0.0957678769728079
"2352",0.0957678769728079
"2353",0.0950325008030841
"2354",0.0950325008030841
"2355",0.094490794884578
"2356",0.094490794884578
"2357",0.0944907948845779
"2358",0.0944907948845779
"2359",0.0943095348003749
"2360",0.0943095348003749
"2361",0.0940915617782785
"2362",0.0940915617782785
"2363",0.093982385688393
"2364",0.093982385688393
"2365",0.0939823856883928
"2366",0.0939823856883928
"2367",0.0929940332276111
"2368",0.0929940332276111
"2369",0.0928098499744599
"2370",0.0928098499744599
"2371",0.0926991643656403
"2372",0.0926991643656403
"2373",0.0926807039125317
"2374",0.0926807039125317
"2375",0.0924588909804507
"2376",0.0924588909804507
"2377",0.0923292540139661
"2378",0.0923292540139661
"2379",0.0917902361483632
"2380",0.0917902361483632
"2381",0.0917342949124013
"2382",0.0917342949124013
"2383",0.091584951231905
"2384",0.091584951231905
"2385",0.0913417469692652
"2386",0.0913417469692652
"2387",0.0912667845052885
"2388",0.0912667845052885
"2389",0.0910227301347395
"2390",0.0910227301347395
"2391",0.0907214542395105
"2392",0.0907214542395105
"2393",0.0907025912693015
"2394",0.0907025912693015
"2395",0.0902297354192359
"2396",0.0902297354192359
"2397",0.089487091223069
"2398",0.089487091223069
"2399",0.0890077782355296
"2400",0.0890077782355296
"2401",0.0884678647204039
"2402",0.0884678647204039
"2403",0.0882742381702126
"2404",0.0882742381702126
"2405",0.0879246358533837
"2406",0.0879246358533837
"2407",0.0870051628397171
"2408",0.0870051628397171
